"","text","created"
"5637","coronavirus live news us has twice as many cases as china as study shows higher risk from middle age","2020-03-30 23:59:48"
"5638","britain will spendmillion poundsmillion to get its stranded citizens back home from around the world on chaer fli","2020-03-30 23:59:48"
"5639","the white house task force gives an update on the novel coronavirus pandemic with more thanconfirmed cases the us has","2020-03-30 23:59:48"
"5640","new mexicos governor warns tribal nations could be wiped out by coronavirusabc newsvia","2020-03-30 23:59:47"
"5641","live press briefing with coronavirus task force","2020-03-30 23:59:47"
"5642","its one of the most tone deaf moves i can think of taking a pay hike and raising taxes in the middle of a health and eco","2020-03-30 23:59:47"
"5643","van gogh painting stolen from dutch museum while it was closed due to coronavirus","2020-03-30 23:59:47"
"5644","israeli govt approves new regulations bars all gatheringslive updates","2020-03-30 23:59:47"
"5645","more americans have now died from trumps mishandling of the coronavirus than died on","2020-03-30 23:59:47"
"5646","now is the time to act boldly and suppo each other join our coronavirus response roundtable with drrep","2020-03-30 23:59:47"
"5647","lets do our bit by staying indoors as thats the only way to prevent covid from spreading stayathomesavelives corona","2020-03-30 23:59:47"
"5648","it is impoant to know what your options are to ensure that you can make sound decisions during this difficult per","2020-03-30 23:59:47"
"5649","iran to useof state budget to fight coronavirus 

rouhani findstrillion rials b to use without requiring","2020-03-30 23:59:47"
"5650","hes planning to manufacture k masks per day to protect our heroic healthcare workers on the frontlines fighting coro","2020-03-30 23:59:47"
"5651","minnesota and vermont have classified grocery workers as emergency personnel which allows them access to free child care","2020-03-30 23:59:47"
"5652","breaking spain reposnew cases of coronavirus andnew deaths

a total ofcases anddeaths","2020-03-30 23:59:47"
"5653","post malone is hosting a viual beer pong tournament to help win the war against coronavirus

so far j manziel r gronkow","2020-03-30 23:59:47"
"5654","toplease work with the supermarkets to be sure employees are protected if the supermarkets close","2020-03-30 23:59:47"
"5655","massachusettsberkshire district attorney andrea harrington filed a petition to release nonviolent prisoners in","2020-03-30 23:59:47"
"5656","cmon people of chicago

dont use coronavirus as a reason to tag your trains","2020-03-30 23:59:47"
"5657","hes planning to manufacture k masks per day to protect our heroic healthcare workers on the frontlines fighting coro","2020-03-30 23:59:47"
"5658","coronavirus shit is realvoice ufdufdufdufdufdufdufd","2020-03-30 23:59:47"
"5659","the fbi has reached out to sen richard burr about his sale of stocks before the coronavirus caused markets to plummet","2020-03-30 23:59:47"
"5660","testing for coronavirus and treatment needs to be free period","2020-03-30 23:59:47"
"5661","so tomorrow theres going to be a crack team of coronavirus expes including kid rock diamond and silk scott baio kirst","2020-03-30 23:59:47"
"5662","rhode island national guard goes dooodoor stops cars to find new yorkers fleeing coronavirus hotspots","2020-03-30 23:59:47"
"5663","testing for coronavirus and treatment needs to be free period","2020-03-30 23:59:47"
"5664","this is unconscionable americans are already afraid of the impact the deadly covid pandemic is having on their livesth","2020-03-30 23:59:47"
"5665","update dr zelenko has now treatedcoronavirus patients withsuccess rateusing hydroxychloroquine zinc and z","2020-03-30 23:59:47"
"5666","in case you were wondering what my pillow is doing in a time of coronavirus","2020-03-30 23:59:47"
"5667","ny neurosurgeon renowned for separating conjoined twins dies from coronavirus complicationsht","2020-03-30 23:59:47"
"5668","repoers should questionabout this every time he has a coronavirus briefing what bet","2020-03-30 23:59:47"
"5669","a free press is the backbone of our democracy local journalism is essential to keeping us informed and holding power to","2020-03-30 23:59:47"
"5670","amazing speech bytoday at the coronavirus briefing such a great man to respond almost immediately to","2020-03-30 23:59:47"
"5671","so my county in florida has no coronavirus cases thus far and now theyve shut down the boat ramps where people cant even","2020-03-30 23:59:47"
"5672"," if andrew cuomo should be removed from office for releasing child rapists from prison because hes afraid they will g","2020-03-30 23:59:47"
"5673","if anyone in the area needs a little help","2020-03-30 23:59:47"
"5674","this is just harrowing

 tells me that for weeks senators were privately and insistently ringing alar","2020-03-30 23:59:47"
"5675","new as coronavirus sweeps the globe there is not a single trilogy evo universal ventilatordeveloped with government fu","2020-03-30 23:59:47"
"5676","how they voted tn gop kills coronavirus worker relief fund 

tennessee republicans just killed anbill th","2020-03-30 23:59:47"
"5677","stop doing the i love trump pressers and replace them with only medical prosexpes to give","2020-03-30 23:59:47"
"5678","till now donationother work by hindu temples to fight coronavirus","2020-03-30 23:59:47"
"5679","awful an mta worker couldnt get treatment for coronavirus and died in her home then her body was left forhours whi","2020-03-30 23:59:47"
"5680","coronavirus will end soon in jesus name","2020-03-30 23:59:47"
"5681","what do you think 
do you like it
do you think its feasible
mixed feelings on my pa","2020-03-30 23:59:47"
"5682","austria to make basic face masks compulsory in supermarkets","2020-03-30 23:59:47"
"5683","these videos of leslie jordan are the funniest thing to come out of coronavirus quarantine","2020-03-30 23:59:46"
"5684","assaid we need everyone in our city to call a doctor or a health care provider if they have the symp","2020-03-30 23:59:46"
"5685","leaked audiogt kennedy center president deployed lobbyist to securemillion in coronavirus stimulus but not a cent","2020-03-30 23:59:46"
"5686","are you pleased displeased or unceain w your governor s response to the coronavirusoutbreak in the face of disa","2020-03-30 23:59:46"
"5687","coronavirus could be airborne study suggestsfox news notgoodnews","2020-03-30 23:59:46"
"5688","trump shows off new rapid coronavirus test kit in rose garden as hhs saysmillion americans testedfox news great","2020-03-30 23:59:46"
"5689","did the coronavirus write this","2020-03-30 23:59:46"
"5690","i wanna remind the religious right they have been praying on this since we had onlycoronavirus cases perhaps god is","2020-03-30 23:59:46"
"5691","doesnt belong at a coronavirus update on the wh groundsviolation of the st amendment","2020-03-30 23:59:46"
"5692","the coronavirus showed us the following fact if the money spent on churches temples mosques the arms industry and so on","2020-03-30 23:59:46"
"5693","i dont think people are digesting the fact that our president did nothing to stop coronavirus and is now saying","2020-03-30 23:59:46"
"5694","gen z explaining the coronavirus pandemic to their children","2020-03-30 23:59:46"
"5695","coronavirusyears later","2020-03-30 23:59:46"
"5696","this is just harrowing

 tells me that for weeks senators were privately and insistently ringing alar","2020-03-30 23:59:46"
"5697","cnn cuts away from a man who got a second chance at life successfully pursued the american dream and is now voluntarily","2020-03-30 23:59:46"
"5698","nasty snarky question trump gives cnns jim acosta an earful during coronavirus briefing","2020-03-30 23:59:46"
"5699","coronavirus testing in south korea

 drive to a testing station
 stay in your car
 it takes less thanminutes","2020-03-30 23:59:46"
"5700","trump says repubs never elected again if it was easier to votei dont want everybody to vote paul weyrich c","2020-03-30 23:59:46"
"5701","latest covid statistics fromworld has seencases anddeaths in the united states th","2020-03-30 23:59:46"
"5702","china tells us they have coronavirus under control and no new cases but the test kits they are selling to europe dont","2020-03-30 23:59:46"
"5703","washing your hands frequently with soap and water for at leastseconds is an impoant covid prevention step http","2020-03-30 23:59:46"
"5704","idiots in michigan suppoing trump no matter what and who will survive coronavirus will continue voting for","2020-03-30 23:59:46"
"5705","testing for coronavirus and treatment needs to be free period","2020-03-30 23:59:46"
"5706","please like retweet share etc this is a call to all current former retired and unemployed healthcare profession","2020-03-30 23:59:46"
"5707","israeli pm family test negative for coronavirus
coronaisrael","2020-03-30 23:59:46"
"5708","lol dont wear masks guys
who","2020-03-30 23:59:46"
"5709","breaking a federal judge has blocked texas from temporarily closing aboion clinics as pa of the states response to","2020-03-30 23:59:46"
"5710","what if the cure to the coronavirus is to stop making the fast and furious movies","2020-03-30 23:59:46"
"5711","something is not adding up went to hospital influ season but today there are not enough hospital beds fo","2020-03-30 23:59:46"
"5712","it was an honor to be pa of the coronavirus briefing today at thewith our great president","2020-03-30 23:59:46"
"5713","enough is enoughthis is happening in our own community peoples lives are at stake we need to protectallworkers n","2020-03-30 23:59:46"
"5714","just incoronavirus deaths in spain over the pasthours","2020-03-30 23:59:46"
"5715","leaked audiogt kennedy center president deployed lobbyist to securemillion in coronavirus stimulus but not a cent","2020-03-30 23:59:46"
"5716","people claiming they know the eventual impact of the coronavirus pandemic on global geopolitics really have no idea thats","2020-03-30 23:59:46"
"5717","really not sure who the bigger scumbag is pelosi or hildabeast","2020-03-30 23:59:46"
"5718","when ceain people get the coronavirus what does it mean placidodomingo has it truth","2020-03-30 23:59:46"
"5719","it tookweeks for the usa to reachdeaths from coronavirus 

it tookdays after that to reachdeaths

it","2020-03-30 23:59:46"
"5720","name every prosecutor involved the sentencing cou and every politician who voted for these laws justice requir","2020-03-30 23:59:46"
"5721","this is just harrowing

 tells me that for weeks senators were privately and insistently ringing alar","2020-03-30 23:59:46"
"5722","health care kamikazes how spains workers are battling coronavirus unprotectedmany thanks","2020-03-30 23:59:46"
"5723","great nutrition tips fromto ensure you are keeping healthy during socialdistancing and selfisolation
impoant","2020-03-30 23:59:46"
"5724","new aicle six members of us congress diagnosed with coronavirus 

 

politics march","2020-03-30 23:59:46"
"5725","difficult not to think coronavirus is a bioweapon understand ing the depopulation push under un agenda plutocrats w","2020-03-30 23:59:46"
"5726","the sparks made a splashy trade in the offseason but the players in that tradebrittney skyes and marie gulichwont be","2020-03-30 23:59:46"
"5727","its great that jared kushner isnt going to get a subsidised line of credit its much more worrying in human terms that chev","2020-03-30 23:59:46"
"5728","twitter is now removing tweets from world leaders that challenge the coronavirus shutdown 

bolsonaro becomes the first","2020-03-30 23:59:46"
"5729","pougal has temporarily given all migrants and asylum seekers full citizenship rights granting them full access to the countrys","2020-03-30 23:59:46"
"5730","testing for coronavirus and treatment needs to be free period","2020-03-30 23:59:46"
"5731","funnythis aicle says up and running inhours","2020-03-30 23:59:46"
"5732","president trump at the coronavirus briefing just now reiterated that his hair is his

he said my hair is blowing in the wind","2020-03-30 23:59:46"
"5733","now is the time to act boldly and suppo each other join our coronavirus response roundtable with drrep","2020-03-30 23:59:46"
"5734","the ncaa has decided not to grant athletes from winter spos including basketball an extra year of eligibility due to","2020-03-30 23:59:46"
"5735","special repo five days of worship that set a virus time bomb in franceaicle ampreuters","2020-03-30 23:59:46"
"5736","just in us coronavirus death toll rises to","2020-03-30 23:59:46"
"5737","king of thailand isolates from coronavirus withwomen","2020-03-30 23:59:46"
"5738","trump shows off new rapid coronavirus test kit in rose garden as hhs saysmillion americans testedfox news great","2020-03-30 23:59:45"
"5739","what if the cure for the coronavirus were as simple as taking zinc","2020-03-30 23:59:45"
"5740","bvb message to all the clubs who asked for sancho we dont change the price after coronavirus crisis and well not se","2020-03-30 23:59:45"
"5741","my pillows mike lindell gave trump adonation so he was allowed to speak at the coronavirus briefing where he","2020-03-30 23:59:45"
"5742","newcbs news tells me the misleading video showing an italian hospital during a segment on ny coronavirus crisis was an","2020-03-30 23:59:45"
"5743","jerry nadler has protected himself during the coronavirus pandemic by pulling his pants up all the way over his head","2020-03-30 23:59:45"
"5744","an example of the media cbs news using footage of an italian hospital when talking about the outbreak in new york it","2020-03-30 23:59:45"
"5745","the same media hacks declaring that the us has the highest amount of coronavirus cases in the world are the same loser","2020-03-30 23:59:45"
"5746","wapotimes trump downplayed the coronavirus","2020-03-30 23:59:45"
"5747","breaking trump spoke to putin today about the coronavirus there is no one on eah trump should talk to less","2020-03-30 23:59:45"
"5748","see the video linked here for my march th covid update formore information is available in engli","2020-03-30 23:59:45"
"5749","breaking a federal judge has blocked texas from temporarily closing aboion clinics as pa of the states response to","2020-03-30 23:59:45"
"5750","lets hope covid is under control so italy and spain do not have to endure complete lockdowns for much longer","2020-03-30 23:59:45"
"5751","bbc newscoronavirus malaysian men in shopping muddle amid lockdownthis is hilarious","2020-03-30 23:59:45"
"5752","q can we expect another cycle of coronavirus perhaps in the fall

trump i would hope that wouldnt happen

fauci in fac","2020-03-30 23:59:45"
"5753","i have to say itwtf is the pillow guy doing at the coronavirus press briefing","2020-03-30 23:59:45"
"5754","testing for coronavirus and treatment needs to be free period","2020-03-30 23:59:45"
"5755","video uffauff the skagitvalley tulip festival in the us state of washington has been shut down this year a victim of the coronaviru","2020-03-30 23:59:45"
"5756","jim acosta just asked pres trump why he downplayed the coronavirus threat trump had the extremely difficult job of explai","2020-03-30 23:59:45"
"5757","stunning repo from the nyt detailing just how badly trump bungled getting usable coronavirus tests and its broader impa","2020-03-30 23:59:45"
"5758","pmannounces that from aprilto aprilthere will be an allisland curfew frompm toam as p","2020-03-30 23:59:45"
"5759","omgah im dying ufdufufuf 

listen to all of this ufuffcufduf

coronavirus","2020-03-30 23:59:45"
"5760","more americans have now died from the coronavirus than on

trump knew about this for months but chose to lie and c","2020-03-30 23:59:45"
"5761","trumps chaotic coronavirus presidency historically divisive and for some fatal","2020-03-30 23:59:45"
"5762","this is unconscionable americans are already afraid of the impact the deadly covid pandemic is having on their livesth","2020-03-30 23:59:45"
"5763","domestic calls skyrocket as coronavirus forces victims inside with abuserscbs sacramento","2020-03-30 23:59:45"
"5764","scoopborder patrol agents are expelling migrants to mexico in justminutes on average with no medical checks unaut","2020-03-30 23:59:45"
"5765","cnnstrump his previous statements downplaying the coronavirus and asks what he would tell americans upset","2020-03-30 23:59:45"
"5766","the same media hacks declaring that the us has the highest amount of coronavirus cases in the world are the same loser","2020-03-30 23:59:45"
"5767","new rapid test from abbott is a huge step forward but still not enough to meet the need","2020-03-30 23:59:45"
"5768","fully recovered and is fine however never got a covid test now about a test for antibodiesimmunity","2020-03-30 23:59:45"
"5769","stop our critical supplies from being shipped to china uuuucoronavirus australia","2020-03-30 23:59:45"
"5770","testing for coronavirus and treatment needs to be free period","2020-03-30 23:59:45"
"5771","some tenants in st louis are threatening a rent strike and demanding rent payments be waived not delayed for those in need","2020-03-30 23:59:45"
"5772","give an inch pelosi takes a mile","2020-03-30 23:59:45"
"5773","my thoughts are that you are a dick dick 
coronavirus 
covid 
stayhomesavelives 
brexitdick","2020-03-30 23:59:45"
"5774","across the country govts and advocates are working in the pandemic to have less people in jailsincubators for diseas","2020-03-30 23:59:45"
"5775","corovavirus grammar lessonsthread
i know grammar is the last thing on most peoples minds right now but for the few","2020-03-30 23:59:45"
"5776","spain begins widespread coronavirus disinfection operations around madrid to stop the spread of covid

despite several coun","2020-03-30 23:59:45"
"5777","for years angry young idiots have fantasised about a shithitsthefan collapse of civilisation scenario where men would be","2020-03-30 23:59:45"
"5778","coronavirus doesnt discriminate but racial disparities in our health care system may mean black and brown families arent","2020-03-30 23:59:45"
"5779","q qanon wwgwga
the purge continues","2020-03-30 23:59:45"
"5780","gen z explaining the coronavirus pandemic to their children","2020-03-30 23:59:45"
"5781","coronavirus hobby lobby billionaire keeps stores open after god spoke to himbut wont pay sick leavethe independent h","2020-03-30 23:59:45"
"5782","president trump at the coronavirus briefing just now reiterated that his hair is his

he said my hair is blowing in the wind","2020-03-30 23:59:45"
"5783","nationalize the supply chain of critical medical supplies
nationalize the supply chain of critical medical supplies
nationali","2020-03-30 23:59:45"
"5784","african won war against many diseasesone of them is ebola a bioweapon which is far more deadly th","2020-03-30 23:59:45"
"5785","whole foods employees want 

 hazard pay of double the current hourly wage

paid leave for all workers who stay home or","2020-03-30 23:59:45"
"5786","king of thailand isolates from coronavirus withwomen","2020-03-30 23:59:45"
"5787","my bio prof saying that if we go back out into the world after flattening the curve the coronavirus will just come right","2020-03-30 23:59:45"
"5788","for years angry young idiots have fantasised about a shithitsthefan collapse of civilisation scenario where men would be","2020-03-30 23:59:45"
"5789","breaking news national institute of allergy and infectious diseases director dr anthony fauci confirms likelihood of se","2020-03-30 23:59:45"
"5790","what do you say when pelosi visits chinatown hugs ppl invites others to come shop dine","2020-03-30 23:59:45"
"5791","too soon

coronavirus","2020-03-30 23:59:45"
"5792","remember when people used to die from things other than coronavirus 

something is staing to smell fishy","2020-03-30 23:59:45"
"5793","coronavirus lockdownbinge on the bible","2020-03-30 23:59:45"
"5794","they saved lives and their economy sweden coronavirus approach is very different from the rest of europe","2020-03-30 23:59:45"
"5795","rudy giulianis twitter account suspended for spreading false information about coronavirus","2020-03-30 23:59:45"
"5796","the cdc issued its first warning on jan 

trump held campaign rallies on janjanj","2020-03-30 23:59:45"
"5797","men dying at higher rate from coronavirus","2020-03-30 23:59:45"
"5798","aussies rush for dog rescue adoptions to ease coronavirus isolation","2020-03-30 23:59:44"
"5799","the scam messages are claiming recipients owe fines for going outside or offer payments related to the virus","2020-03-30 23:59:44"
"5800","the same media hacks declaring that the us has the highest amount of coronavirus cases in the world are the same loser","2020-03-30 23:59:44"
"5801","severe restrictions are slowing coronavirus infections new data suggest just asking folks not to meet in great nu","2020-03-30 23:59:44"
"5802","virginia pastor dies from coronavirus after previously saying media is pumping out fear about pandemic","2020-03-30 23:59:44"
"5803","she blames trump for
covid spread

watchvideo pelosi wants residents to understand how its
perfectly safe to be","2020-03-30 23:59:44"
"5804","what barandgrill followers are doing during coronavirus saferathome
shoutout suppo thanks
ufuffbuduufefufuffbuduufef","2020-03-30 23:59:44"
"5805","column trumps daily coronavirus news briefings arent just excruciating theyre dangerous","2020-03-30 23:59:44"
"5806","should stop airing trumps coronavirus press conferences raise your hand if you agree stopairingtrump","2020-03-30 23:59:44"
"5807","how the coronavirus pandemic can lead to deglobalization","2020-03-30 23:59:44"
"5808","they couldnt see coronavirus comingeven with clear warningbut im sure they totally know what the temperature w","2020-03-30 23:59:44"
"5809","after the positive coronavirus test of a senate staffer my own staff will be following health professional guidancewor","2020-03-30 23:59:44"
"5810","its nice when they just say it 

trump says republicans would never be elected again if it was easier to vote","2020-03-30 23:59:44"
"5811","i feel like were all just being sent to slaughter said thomas riley a nurse at jacobi medical center in the bronx who has","2020-03-30 23:59:44"
"5812","how will the coronavirus endthe atlantic outstanding long read","2020-03-30 23:59:44"
"5813","however many times i hear on the news today the sentence coronavirus testing for nhs workers is beginning to be rolled o","2020-03-30 23:59:44"
"5814","januaryaugust 

the trump administration ran a pandemic simulation called crimson contagion resulting in a repor","2020-03-30 23:59:44"
"5815","nypost covid virus victims high recovery rate","2020-03-30 23:59:44"
"5816","one in four doctors in the us is an immigrant many of them want to be on the front lines of the coronavirus outbreak

but they","2020-03-30 23:59:44"
"5817","this is correct the us no longer lags south korea in per capita daily coronavirus testing","2020-03-30 23:59:44"
"5818","nancy pelosi keeps blamingfor coronavirus deaths

yet on february th she was urging people to c","2020-03-30 23:59:44"
"5819","ufaworking from home hackers may drop malware with fake zoom apps uaufef

more 

zoommeeting corona","2020-03-30 23:59:44"
"5820","hope youve noticed that most of the progress on addressing then coronavirus have been powered by reduced or relaxed re","2020-03-30 23:59:44"
"5821","last night florida repoed that the state hasactive cases of coronavirus

there will be many more repoed tonig","2020-03-30 23:59:44"
"5822","your peers your establishment the us government oversight on funds spent is why we dont have vent","2020-03-30 23:59:44"
"5823","impeachment didnt deny the virus
impeachment didnt call it a hoax
impeachment didnt waitweeks to act
that 
was 
trump","2020-03-30 23:59:44"
"5824","a brief example of the layers of clothing and gear doctors and nurses are using to protect themselves every single day from","2020-03-30 23:59:44"
"5825","this week missouri saw ajump in coronavirus casesthe largest increase in the country","2020-03-30 23:59:44"
"5826","cbs news obtained audio of a call monday between pres trump and rural state governors about coronavirus after montana gov s","2020-03-30 23:59:44"
"5827","as you can see inabove they opposed trumps early action on coronavirus calling him racis","2020-03-30 23:59:44"
"5828","whole foods employees want 

 hazard pay of double the current hourly wage

paid leave for all workers who stay home or","2020-03-30 23:59:44"
"5829","a free press is the backbone of our democracy local journalism is essential to keeping us informed and holding power to","2020-03-30 23:59:44"
"5830","hes planning to manufacture k masks per day to protect our heroic healthcare workers on the frontlines fighting coro","2020-03-30 23:59:44"
"5831","uks appg hongkong has extended the submissions deadline for their inquiry into human rights abuses enacted against med","2020-03-30 23:59:44"
"5832","wake me up when coronavirus ends","2020-03-30 23:59:44"
"5833","democrats are the ones should be investigated for relentlessly attacking trump with sham impeachment in the beginning of o","2020-03-30 23:59:44"
"5834","bolsonaros coronavirus conduct meant the difference between hundreds of thousands of deaths or tens of thousands of de","2020-03-30 23:59:44"
"5835","went to my local cinema last night completely forgot that its closed due to coronavirus

it still wasnt as empty as","2020-03-30 23:59:44"
"5836","i do find it funny when people imply im irrational or paranoid about the coronavirus because ive been staying","2020-03-30 23:59:44"
"5837","ken shimura died of pneumonia caused by novel coronavirus on sunday night the yearold has been described as japans robin wi","2020-03-30 23:59:44"
"5838","look inside the us navys two hospital ships that have been deployed to new york and california to help out amid the coron","2020-03-30 23:59:44"
"5839","good for cnn dont tell me trump has found a cure coronavirus buy my pillows i dont get ituf","2020-03-30 23:59:44"
"5840","should stop airing trumps coronavirus press conferences raise your hand if you agree stopairingtrump","2020-03-30 23:59:44"
"5841","","2020-03-30 23:59:44"
"5842","unfuckingbelievableim surprised acosta didnt punch trump right in the noseacosta reads trump his past remark","2020-03-30 23:59:44"
"5843","dear trumpists this is why media doesnt want to cover your godemperors coronavirus rallies because the gddamned m","2020-03-30 23:59:44"
"5844","testing for coronavirus and treatment needs to be free period","2020-03-30 23:59:44"
"5845","deeply unsurprised the story of two asian children agedandgetting stabbed in texas by someone who thought they we","2020-03-30 23:59:44"
"5846","judge urges release of migrant children afteest positive for coronavirus in detention","2020-03-30 23:59:44"
"5847","houston mayor sylvester turner

until the coronavirus is resolved criminals take a break crooks criminalschill w","2020-03-30 23:59:44"
"5848","workers at amazon warehouses whole foods grocery stores and instaca food delivery do some of the most impoant jobs in","2020-03-30 23:59:44"
"5849","the lancet estimates of the severity of coronavirus diseasea modelbased analysisht shi","2020-03-30 23:59:44"
"5850","trump called on that same oan propagandist who asked the most insane question basically comparing the number of coronavirus de","2020-03-30 23:59:44"
"5851","breaking covid coronavirus cases have toppedworldwide 

ufdeaths worldwide
ufrecoveries","2020-03-30 23:59:44"
"5852","trump falsely denies saying two things he said last week","2020-03-30 23:59:44"
"5853","uu as usual is right in this case tragically right
coronavirus chaos trump is a historic outlier divi","2020-03-30 23:59:44"
"5854"," if andrew cuomo should be removed from office for releasing child rapists from prison because hes afraid they will g","2020-03-30 23:59:44"
"5855","hydroxychloroquine used in conjunction with other treatments works to combat the chinese coronavirus","2020-03-30 23:59:44"
"5856","president trump answering a question fromjust defended saying a month ago that a miracle would take away the coro","2020-03-30 23:59:44"
"5857","video trump spars with jim acosta at coronavirus briefing this is why people dont want to listen to cnn anymore","2020-03-30 23:59:43"
"5858","the missing six weeks how donald trump failed the biggest test of his life the us response will be studied for generations","2020-03-30 23:59:43"
"5859","what happened to lockdown disbelief as crowds gather to watch bed navy hospital ship usns comfo arrive in","2020-03-30 23:59:43"
"5860","it was an honor to be pa of the coronavirus briefing today at thewith our great president","2020-03-30 23:59:43"
"5861","hi i designed some coronavirus travel posters for you stay the f home love you all","2020-03-30 23:59:43"
"5862","another heabreaking video showing the sacrifice healthworkers are making to keep us safe from the coronavirus lets supp","2020-03-30 23:59:43"
"5863","publixheropublix at publix my hero is jacob brandenburg storebc of covid","2020-03-30 23:59:43"
"5864","this week missouri saw ajump in coronavirus casesthe largest increase in the country","2020-03-30 23:59:43"
"5865","was this before or after your insider trading that put your own financials before coronavirus relief","2020-03-30 23:59:43"
"5866","gen z explaining the coronavirus pandemic to their children","2020-03-30 23:59:43"
"5867","i dont think people are digesting the fact that our president did nothing to stop coronavirus and is now saying","2020-03-30 23:59:43"
"5868","new as coronavirus sweeps the globe there is not a single trilogy evo universal ventilatordeveloped with government fu","2020-03-30 23:59:43"
"5869","it was an honor to be pa of the coronavirus briefing today at thewith our great president","2020-03-30 23:59:43"
"5870","dear 

why have you chosen to take down tweets spreading misinformation about coronavirus for every user on you","2020-03-30 23:59:43"
"5871","the same media hacks declaring that the us has the highest amount of coronavirus cases in the world are the same loser","2020-03-30 23:59:43"
"5872","on governors call w trump new mexicos governor warns tribal nations could be wiped out by coronavirus per audio we obta","2020-03-30 23:59:43"
"5873","this weekend theadministration securedmillion tablets of hydroxychloroquine and chloroquine wh","2020-03-30 23:59:43"
"5874","whole foods employees want 

 hazard pay of double the current hourly wage

paid leave for all workers who stay home or","2020-03-30 23:59:43"
"5875","tweeks panicking bc of the coronavirus

a aistontwitter lineless linelessa linelessdrawing southpark southpark","2020-03-30 23:59:43"
"5876","dont forget about furry friends animal shelters still open and filled with potential pets","2020-03-30 23:59:43"
"5877","president trump at the coronavirus briefing just now reiterated that his hair is his

he said my hair is blowing in the wind","2020-03-30 23:59:43"
"5878","the mypillow guy has done more to combat the spread of the coronavirus thanof the scumbags on twitter attacking him","2020-03-30 23:59:43"
"5879","houston mayor sylvester turner

until the coronavirus is resolved criminals take a break crooks criminalschill w","2020-03-30 23:59:43"
"5880","this is unconscionable americans are already afraid of the impact the deadly covid pandemic is having on their livesth","2020-03-30 23:59:43"
"5881","safety concerns grow at austin homeless shelter after positive coronavirus test","2020-03-30 23:59:43"
"5882","eight sex offenders three of which were convicted for raping children were released in the state of new york as a statew","2020-03-30 23:59:43"
"5883","we must move forward on a fouh coronavirus stimulus package

this bill must protect workers not hand out more corpor","2020-03-30 23:59:43"
"5884","we must move forward on a fouh coronavirus stimulus package

this bill must protect workers not hand out more corpor","2020-03-30 23:59:43"
"5885","repo wet markets in china still operating despite coronavirus outbreak","2020-03-30 23:59:43"
"5886"," if andrew cuomo should be removed from office for releasing child rapists from prison because hes afraid they will g","2020-03-30 23:59:43"
"5887","bruce wayne suspected as patient zero in gotham coronavirus outbreak","2020-03-30 23:59:43"
"5888","the trump administration has built dozens of miles of border wall since the coronavirus outbreak began","2020-03-30 23:59:43"
"5889","a brief example of the layers of clothing and gear doctors and nurses are using to protect themselves every single day from","2020-03-30 23:59:43"
"5890","my pillow ceo says god put trump in the white house at coronavirus briefing","2020-03-30 23:59:43"
"5891","awful an mta worker couldnt get treatment for coronavirus and died in her home then her body was left forhours whi","2020-03-30 23:59:43"
"5892","the my pillow guy is sendingmasks per day to doctorsnurses in the frontlines in the battle against the corona","2020-03-30 23:59:43"
"5893","lol dont wear masks guys
who","2020-03-30 23:59:43"
"5894","says shes been diagnosed with a presumed case of coronavirus 

she was in the room with top house leaders","2020-03-30 23:59:43"
"5895","depoations are happening fast now coronavirus
follow kagbabe on instagram","2020-03-30 23:59:43"
"5896","ok who had the my pillow guy appearing in a coronavirus briefing on their crazy bingo card

no you didnt stop
this i","2020-03-30 23:59:43"
"5897","new covid case data are now available on our websiteplacer health officer dr aimee sisson expl","2020-03-30 23:59:43"
"5898","whistleblowers silenced by china could have stopped global coronavirus s","2020-03-30 23:59:43"
"5899","the s astonishing message to the nation about overwhelming the coronavirus saying that was challenging tim","2020-03-30 23:59:43"
"5900","the coronavirus tyranny is upon us

covid coviduk akkaddaily","2020-03-30 23:59:43"
"5901","coloringbook great way for the kids to have fun at home coronavirus","2020-03-30 23:59:43"
"5902","fast forward to new years evei can hear djs drop coronavirus shit is gettin real with sirens and shit","2020-03-30 23:59:43"
"5903","men dying at higher rate from coronavirus","2020-03-30 23:59:43"
"5904","no longer necessary gates foundation has shown that taking swabs from the front of the nose allows for same results","2020-03-30 23:59:43"
"5905","blaming the coronavirus on bats and snakes is sheer ignorance ppl shd pay less attention to the garbage the media","2020-03-30 23:59:43"
"5906","ynw mellys mother claims coronavirus is why he isnt out of prison uf","2020-03-30 23:59:43"
"5907","mr trump this is not truea friend of mine had symptoms and her doctor refused to give her a test saying","2020-03-30 23:59:43"
"5908","breaking a florida sheriff announced an arrest warrant for a controversial pastor after the religious leader refused to","2020-03-30 23:59:43"
"5909","just one week after jerry falwell jr required students to return to libey university over a dozen students are now repo","2020-03-30 23:59:43"
"5910","hes planning to manufacture k masks per day to protect our heroic healthcare workers on the frontlines fighting coro","2020-03-30 23:59:43"
"5911","hes planning to manufacture k masks per day to protect our heroic healthcare workers on the frontlines fighting coro","2020-03-30 23:59:43"
"5912","nasty snarky question trump gives cnns jim acosta an earful during coronavirus briefing","2020-03-30 23:59:43"
"5913","popular japanese comedian ken shimura has died from the coronavirus he was","2020-03-30 23:59:43"
"5914","there is no oneno onewho is happy that trump has bungled the coronavirus response so badly that the united states no","2020-03-30 23:59:43"
"5915","astrophysicist gets magnets stuck up nose while inventing coronavirus device","2020-03-30 23:59:43"
"5916","just in us coronavirus death toll rises to","2020-03-30 23:59:43"
